社員番号,氏名,所属部門,勤務表提出ステータス,日付,休日区分,勤務状況,始業時刻,終業時刻,備考,承認,控除合計,深夜合計,実働,休憩
2150697,新井　政徳,情報インフラ課,承認完了,2017/9/13,平日,出勤,9:00,17:15,時差通勤実行,1,,,435,60
2150697,新井　政徳,情報インフラ課,承認完了,2017/9/14,平日,出勤,9:00,18:45,時差通勤実行,1,,,525,60
2150697,新井　政徳,情報インフラ課,承認完了,2017/9/15,平日,出勤,9:00,19:45,時差通勤実行,1,,,585,60
2150697,新井　政徳,情報インフラ課,承認完了,2017/9/16,休日,休日,,,,,,,,
2150697,新井　政徳,情報インフラ課,承認完了,2017/9/17,法休,休日,,,,,,,,
2150697,新井　政徳,情報インフラ課,承認完了,2017/9/18,祝日,休日,,,,,,,,
2150697,新井　政徳,情報インフラ課,承認完了,2017/9/19,平日,出勤,7:00,17:15,時差通勤実行,1,,,555,60
2150697,新井　政徳,情報インフラ課,承認完了,2017/9/20,平日,出勤,9:00,19:15,時差通勤実行,1,,,555,60
2150697,新井　政徳,情報インフラ課,承認完了,2017/9/21,平日,出勤,9:00,17:15,時差通勤実行,1,,,435,60
2150697,新井　政徳,情報インフラ課,承認完了,2017/9/22,平日,出勤,9:00,22:00,時差通勤実行,1,,,720,60
2150697,新井　政徳,情報インフラ課,承認完了,2017/9/23,祝日,休日,,,,,,,,
2150697,新井　政徳,情報インフラ課,承認完了,2017/9/24,法休,休日,,,,,,,,
2150697,新井　政徳,情報インフラ課,承認完了,2017/9/25,平日,出勤,7:30,17:15,時差通勤実行,1,,,525,60
2150697,新井　政徳,情報インフラ課,承認完了,2017/9/26,平日,出勤,7:00,17:15,早朝30分作業,1,90,,465,60
2150697,新井　政徳,情報インフラ課,承認完了,2017/9/27,平日,出勤,9:00,17:15,時差通勤実行,1,,,435,60
2150697,新井　政徳,情報インフラ課,承認完了,2017/9/28,休日,振替休日,,,,1,,,,
2150697,新井　政徳,情報インフラ課,承認完了,2017/9/29,平日,出勤,9:00,21:30,時差通勤実行,1,,,690,60
2150697,新井　政徳,情報インフラ課,承認完了,2017/9/30,休日,休日,,,,,,,,
2160797,尾崎　潤,施設管理課,承認完了,2017/9/1,平日,出勤,8:00,20:00,20時以降同夢飲食,1,,,660,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/2,休日,休日,,,,,,,,
2160797,尾崎　潤,施設管理課,承認完了,2017/9/3,法休,休日,,,,,,,,
2160797,尾崎　潤,施設管理課,承認完了,2017/9/4,平日,出勤,8:00,20:00,,1,,,660,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/5,平日,出勤,8:00,19:00,,1,,,600,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/6,平日,出勤,8:00,20:00,,1,,,660,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/7,平日,出勤,8:00,20:00,,1,,,660,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/8,平日,出勤,8:00,20:00,,1,,,660,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/9,休日,休日,,,,,,,,
2160797,尾崎　潤,施設管理課,承認完了,2017/9/10,法休,休日,,,,,,,,
2160797,尾崎　潤,施設管理課,承認完了,2017/9/11,平日,出勤,8:00,18:15,,1,,,555,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/12,平日,出勤,8:00,19:45,,1,,,645,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/13,平日,出勤,8:00,20:00,,1,,,660,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/14,平日,出勤,8:00,20:00,,1,,,660,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/15,平日,出勤,8:00,20:00,,1,,,660,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/16,休日,休日出勤,9:00,18:30,,1,60,,510,0
2160797,尾崎　潤,施設管理課,承認完了,2017/9/17,法休,休日,,,,,,,,
2160797,尾崎　潤,施設管理課,承認完了,2017/9/18,祝日,休日,,,,,,,,
2160797,尾崎　潤,施設管理課,承認完了,2017/9/19,平日,出勤,8:00,19:45,,1,,,645,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/20,平日,出勤,8:00,17:15,,1,,,495,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/21,平日,出勤,8:00,20:00,,1,,,660,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/22,平日,出勤,8:00,20:00,,1,,,660,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/23,祝日,休日,,,,,,,,
2160797,尾崎　潤,施設管理課,承認完了,2017/9/24,法休,休日,,,,,,,,
2160797,尾崎　潤,施設管理課,承認完了,2017/9/25,平日,出勤,8:00,20:00,,1,,,660,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/26,平日,出勤,8:00,20:00,,1,,,660,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/27,平日,出勤,8:00,19:00,ﾊｯﾋﾟｰｱﾜｰ参加,1,,,600,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/28,平日,出勤,8:00,23:59,宿直勤務者の体調不良による宿直勤務の代わりの為,1,15,,884,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/29,平日,出勤,0:00,20:00,宿直勤務者の体調不良による宿直勤務の代わりの為,1,360,,780,60
2160797,尾崎　潤,施設管理課,承認完了,2017/9/30,休日,休日,,,,,,,,
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/1,平日,出勤,9:00,20:00,,1,,,600,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/2,休日,休日,,,,,,,,
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/3,法休,休日,,,,,,,,
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/4,平日,出勤,9:00,21:15,,1,,,675,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/5,平日,出勤,9:00,17:15,伊藤忠ユニダス訪問⇒直帰,1,,,435,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/6,平日,出勤,9:00,20:00,,1,,,600,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/7,平日,出勤,9:00,20:00,,1,,,600,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/8,平日,出勤,9:00,20:45,,1,,,645,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/9,休日,休日,,,,,,,,
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/10,法休,休日,,,,,,,,
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/11,平日,出勤,9:00,20:00,,1,,,600,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/12,平日,出勤,9:00,20:00,,1,,,600,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/13,平日,出勤,9:00,19:00,,1,,,540,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/14,平日,出勤,9:00,21:00,,1,,,660,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/15,平日,出勤,9:00,18:00,,1,,,480,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/16,休日,休日,,,,,,,,
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/17,法休,休日,,,,,,,,
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/18,祝日,休日,,,,,,,,
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/19,平日,出勤,9:00,20:40,,1,,,640,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/20,平日,出勤,9:00,20:00,,1,,,600,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/21,平日,出勤,9:00,19:15,,1,,,555,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/22,平日,出勤,9:00,20:30,,1,,,630,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/23,祝日,休日,,,,,,,,
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/24,法休,休日,,,,,,,,
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/25,平日,出勤,9:00,20:30,,1,,,630,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/26,平日,出勤,9:00,20:30,,1,,,630,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/27,平日,出勤,9:00,18:00,同夢で飲食20:30退館,1,,,480,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/28,平日,出勤,9:00,20:00,,1,,,600,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/29,平日,出勤,9:00,20:15,,1,,,615,60
2190798,真野　慶彦,メールサプライ課,登録中,2017/9/30,休日,休日,,,,,,,,
2230399,川久保　香苗,施設運営課,承認完了,2017/9/1,平日,出勤,7:45,18:45,引継 他,1,,,600,60
2230399,川久保　香苗,施設運営課,承認完了,2017/9/2,平日,振替勤務,11:30,18:45,振休取得予定12/22/引継ﾌﾛｰ纏め他,1,,,375,60
2230399,川久保　香苗,施設運営課,承認完了,2017/9/3,法休,休日,,,,1,,,,
2230399,川久保　香苗,施設運営課,承認完了,2017/9/4,平日,出勤,7:30,17:15,引継他,1,,,525,60
2230399,川久保　香苗,施設運営課,承認完了,2017/9/5,平日,出勤,7:45,17:15,引継他 17:15-18:15私用　,1,,,510,60
2230399,川久保　香苗,施設運営課,承認完了,2017/9/6,平日,出勤,7:45,17:15,引継他,1,,,510,60
2230399,川久保　香苗,施設運営課,承認完了,2017/9/7,平日,精勤休暇,,,,1,,,,
2230399,川久保　香苗,施設運営課,承認完了,2017/9/8,平日,精勤休暇,,,,1,,,,
2230399,川久保　香苗,施設運営課,承認完了,2017/9/9,休日,休日,,,,1,,,,
2230399,川久保　香苗,施設運営課,承認完了,2017/9/10,法休,休日,,,,1,,,,
2230399,川久保　香苗,施設運営課,承認完了,2017/9/11,平日,出勤,7:15,17:15,SEC処理 他,1,,,540,60
2230399,川久保　香苗,施設運営課,承認完了,2017/9/12,平日,出勤,7:15,17:15,引継他 17:15-18:30私用,1,,,540,60
2230399,川久保　香苗,施設運営課,承認完了,2017/9/13,平日,出勤,7:30,18:15,SEC処理 引継 他 18:30-20:15同夢_山田商会_懇親会,1,,,585,60
2230399,川久保　香苗,施設運営課,承認完了,2017/9/14,平日,出勤,7:30,19:15,SEC処理 他,1,,,645,60
2230399,川久保　香苗,施設運営課,承認完了,2017/9/15,平日,出勤,8:00,21:00,SEC処理 引継 他,1,,,720,60
2230399,川久保　香苗,施設運営課,承認完了,2017/9/16,休日,休日,,,,1,,,,
2230399,川久保　香苗,施設運営課,承認完了,2017/9/17,法休,休日,,,,1,,,,
2230399,川久保　香苗,施設運営課,承認完了,2017/9/18,祝日,休日,,,,1,,,,
2230399,川久保　香苗,施設運営課,承認完了,2017/9/19,平日,出勤,8:30,17:15,17:50-20:30同夢 課内歓迎会,1,,,465,60
2230399,川久保　香苗,施設運営課,承認完了,2017/9/20,平日,出勤,7:30,19:45,SEC処理 引継 他,1,,,675,60
2230399,川久保　香苗,施設運営課,承認完了,2017/9/21,平日,出勤,9:00,20:00,SEC処理 他,1,,,600,60
2230399,川久保　香苗,施設運営課,承認完了,2017/9/22,平日,出勤,7:45,20:00,引継　SEC処理 他,1,,,675,60
2230399,川久保　香苗,施設運営課,承認完了,2017/9/23,祝日,休日,,,,1,,,,
2230399,川久保　香苗,施設運営課,承認完了,2017/9/24,法休,休日,,,,1,,,,
2230399,川久保　香苗,施設運営課,承認完了,2017/9/25,平日,出勤,7:00,17:15,SEC処理 他,1,,,555,60
2230399,川久保　香苗,施設運営課,承認完了,2017/9/26,平日,出勤,7:30,17:15,SEC処理 他,1,,,525,60
2230399,川久保　香苗,施設運営課,承認完了,2017/9/27,平日,出勤,7:30,17:15,SEC処理 他,1,,,525,60
2230399,川久保　香苗,施設運営課,承認完了,2017/9/28,平日,出勤,7:30,19:00,SEC処理 他,1,,,630,60
2230399,川久保　香苗,施設運営課,承認完了,2017/9/29,平日,出勤,7:30,18:30,SEC処理 他,1,,,600,60
2230399,川久保　香苗,施設運営課,承認完了,2017/9/30,休日,休日,,,,1,,,,
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/1,平日,出勤,9:00,20:00,,1,,,600,60
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/2,休日,休日,,,,1,,,,
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/3,法休,休日,,,,1,,,,
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/4,平日,出勤,9:00,20:00,,1,,,600,60
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/5,平日,出勤,9:00,19:45,,1,,,585,60
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/6,平日,出勤,9:00,19:15,,1,,,555,60
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/7,平日,出勤,9:00,20:00,,1,,,600,60
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/8,平日,出勤,9:00,19:30,,1,,,570,60
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/9,休日,休日,,,,1,,,,
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/10,法休,休日,,,,1,,,,
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/11,平日,出勤,9:00,18:30,,1,,,510,60
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/12,平日,出勤,9:00,19:30,,1,,,570,60
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/13,平日,出勤,9:00,19:30,,1,,,570,60
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/14,平日,出勤,9:00,17:15,同夢利用（退館21：15）,1,,,435,60
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/15,平日,出勤,9:00,19:00,,1,,,540,60
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/16,休日,休日,,,,1,,,,
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/17,法休,休日,,,,1,,,,
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/18,祝日,休日,,,,1,,,,
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/19,平日,出勤,9:00,17:15,同夢利用（退館20：25）,1,,,435,60
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/20,平日,出勤,9:00,19:15,,1,,,555,60
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/21,平日,午後半休,8:00,12:00,,1,,,240,0
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/22,平日,出勤,9:00,20:00,,1,,,600,60
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/23,祝日,休日,,,,1,,,,
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/24,法休,休日,,,,1,,,,
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/25,平日,出勤,9:00,20:00,,1,,,600,60
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/26,平日,出勤,9:00,19:00,,1,,,540,60
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/27,平日,出勤,9:00,19:00,ハッピーアワー立寄り（退館19：44）,1,,,540,60
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/28,平日,出勤,9:00,20:00,,1,,,600,60
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/29,平日,出勤,9:00,20:00,,1,,,600,60
2240499,織田　正宏,環境美化チーム,承認待ち ,2017/9/30,休日,休日,,,,1,,,,
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/1,平日,出勤,9:00,19:45,,1,,,585,60
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/2,休日,休日,,,,,,,,
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/3,法休,休日,,,,,,,,
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/4,平日,出勤,9:00,18:30,,1,,,510,60
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/5,平日,出勤,9:00,18:45,,1,,,525,60
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/6,平日,出勤,9:00,18:00,,1,,,480,60
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/7,平日,出勤,9:00,18:00,,1,,,480,60
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/8,平日,出勤,9:00,18:30,,1,,,510,60
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/9,休日,休日,,,,,,,,
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/10,法休,休日,,,,,,,,
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/11,平日,出勤,9:00,18:45,,1,,,525,60
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/12,平日,出勤,9:00,18:45,,1,,,525,60
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/13,平日,午後半休,9:00,12:00,,1,,,180,0
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/14,平日,出勤,9:00,18:30,,1,,,510,60
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/15,平日,出勤,9:00,19:15,,1,,,555,60
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/16,休日,休日,,,,,,,,
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/17,法休,休日,,,,,,,,
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/18,祝日,休日,,,,,,,,
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/19,平日,出勤,9:00,19:00,,1,,,540,60
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/20,平日,出勤,9:00,17:45,,1,,,465,60
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/21,平日,出勤,9:00,17:45,,1,,,465,60
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/22,平日,出勤,9:00,17:45,,1,,,465,60
2250899,石井　國博,寮社宅管理チーム,承認待ち ,2017/9/23,祝日,休日,,,,,,,,
